#tail	head	KSP index
Q00653	Q04206	824
Q00653	P25963	825
Q99558	O14920	826
O15264	P15336	827
O15264	P01100	828
O15264	P05412	829
O15264	Q13469	830
O15264	O95644	831
Q99759	P08238	832
P08238	O14920	832
Q99759	P62258	833
P62258	P00519	833
Q99759	Q71U36	834
Q71U36	P25963	834
P18848	P01100	835
P18848	P05412	836
P21333	O14920	837
P98161	P35222	838
Q13501	P27361	839
Q13501	Q16620	840
Q13501	Q15796	841
Q13501	P84022	842
Q13501	Q13485	843
Q13501	Q14790	844
Q13501	Q9Y4K3	845
Q13501	P62979	846
P62979	P25963	846
Q13501	P0CG48	847
P0CG48	Q04206	847
Q13501	P28482	848
Q13501	Q13546	849
Q13501	Q12913	850
Q13501	P51617	851
P51617	O14920	851
Q13501	Q05513	852
Q13501	P06239	853
Q13501	Q9UDY8	854
Q9UDY8	Q04206	854
O00141	O14920	855
P45983	Q04206	856
P45983	P15336	857
P45983	P01100	858
P45983	P05412	859
P45983	O95644	860
P16220	Q92793	861
P16220	P15336	862
Q14790	P10275	863
Q14790	P27986	864
Q14790	P27361	865
Q14790	Q9Y6K9	866
Q14790	Q99558	867
Q14790	Q13501	868
Q14790	O15111	869
Q14790	Q9Y4K3	870
Q14790	P28482	871
Q14790	Q13546	872
Q14790	Q16539	873
Q14790	P11021	874
P11021	O14920	874
Q14790	Q12933	875
Q12933	O14920	875
Q14790	P42574	876
Q14790	Q13077	877
Q13077	O14920	877
Q14790	P21580	878
P21580	O14920	878
Q14790	P55210	879
P55210	O14920	879
Q14790	Q92851	880
Q92851	O14920	880
Q99759	P07948	881
Q99759	Q9Y230	882
Q99759	P62136	883
Q99759	P63104	884
Q99759	P61981	885
Q99759	P38398	886
Q99759	Q07021	887
Q99759	P07437	888
Q99759	Q9Y6K9	889
Q99759	P21333	890
Q99759	O00141	891
Q99759	O43318	892
O43318	Q04206	892
Q99759	O15111	893
Q99759	P63261	894
Q99759	O43707	895
O43707	Q04206	895
Q99759	Q00610	896
Q99759	Q9Y4K3	897
Q99759	Q13748	898
Q13748	O14920	898
Q99759	P62979	899
Q99759	Q04917	900
Q99759	P31946	901
Q99759	P27348	902
Q99759	P0CG48	903
Q99759	P05141	904
P05141	P25963	904
Q99759	Q13546	905
Q99759	P07900	906
P07900	O14920	906
Q99759	P38646	907
P38646	O14920	907
Q99759	P11142	908
P11142	O14920	908
Q99759	P11021	909
Q99759	Q3ZCQ8	910
Q3ZCQ8	O14920	910
Q99759	Q9BVA1	911
Q9BVA1	O14920	911
Q99759	P62158	912
Q99759	P34931	913
P34931	O14920	913
Q99759	Q15653	914
Q15653	Q04206	914
Q99759	P36873	915
