#tail	head	KSP index
Q04206	Q15025	861
Q15025	P19838	861
Q04206	O75582	862
O75582	Q04206	862
Q04206	P05362	863
P05362	P19838	863
Q04206	Q9UNN5	864
Q9UNN5	Q04206	864
Q04206	P09874	865
P09874	Q9Y6K9	865
Q04206	Q9ULX6	866
Q9ULX6	Q04206	866
Q04206	Q5VVH5	867
Q5VVH5	Q04206	867
Q04206	P41279	868
P41279	Q00653	868
Q04206	Q13625	869
Q13625	Q04206	869
Q04206	Q8WTS6	870
Q8WTS6	Q04206	870
Q04206	Q16663	871
Q16663	Q04206	871
Q04206	P05186	872
P05186	Q04206	872
Q04206	P13500	873
P13500	P42224	873
Q04206	Q9Y618	874
Q9Y618	Q13547	874
Q04206	Q03169	875
Q03169	Q04206	875
Q04206	Q13489	876
Q13489	Q01201	876
Q04206	P52926	877
P52926	Q04206	877
Q04206	Q13576	878
Q13576	Q04206	878
Q04206	Q8IV45	879
Q04206	Q8NFZ5	880
Q8NFZ5	Q9Y6K9	880
Q04206	O43823	881
O43823	Q04206	881
Q04206	P78423	882
P78423	Q04206	882
Q04206	Q14690	883
Q14690	Q04206	883
P10914	P19838	884
Q8N668	P25963	885
Q9Y6Q6	O00459	886
O00459	P27986	886
O00459	P62993	887
O00459	P00533	888
O00459	O15530	889
O00459	P40763	890
O00459	P36897	891
O00459	P63104	892
O00459	P49841	893
O00459	P46531	894
O00459	Q9Y243	895
O00459	P42229	896
O00459	Q9Y4K3	897
O00459	P31946	898
O00459	P0CG47	899
O00459	P31749	900
O00459	P14778	901
O00459	Q05513	902
O00459	P31751	903
O00459	Q06187	904
O00459	Q6ZUJ8	905
O00459	Q9Y6Q6	906
Q9Y6Q6	P31994	907
P31994	P16333	907
P31994	P62993	908
P31994	P12931	909
P31994	P06241	910
P31994	P27361	911
