#tail	head	edge_flux
P68543	P55072	7.30749e-07
P68543	Q9H814	7.30749e-07
P54136	Q15287	7.30529e-07
P54136	Q14164	7.30529e-07
Q9H6Z9	O43255	7.30411e-07
P68871	P02008	7.30394e-07
P68871	P69905	7.30394e-07
P42574	P62877	7.30268e-07
P42574	Q9Y297	7.30268e-07
P42574	Q9UKB1	7.30268e-07
P42574	Q14103	7.30268e-07
P42574	Q9UBF6	7.30268e-07
P42574	Q15717	7.30268e-07
P22695	Q9NQC3	7.30030e-07
Q9UQL6	Q16513	7.30003e-07
P62753	Q92597	7.29847e-07
P62753	P08238	7.29847e-07
P15923	Q9Y230	7.29662e-07
P15923	Q9Y265	7.29662e-07
P20701	O75955	7.29657e-07
P67775	P06400	7.29400e-07
O75717	P35222	7.29382e-07
P25105	P29992	7.29356e-07
P25105	P50148	7.29356e-07
P25105	P30679	7.29356e-07
P25105	O95837	7.29356e-07
P00492	Q9Y478	7.29264e-07
P00492	O60921	7.29264e-07
P00492	Q9H1Y0	7.29264e-07
P00492	Q9Y4K3	7.29264e-07
P00492	P11171	7.29264e-07
P00492	O60739	7.29264e-07
P00492	P40337	7.29264e-07
P00492	Q92956	7.29264e-07
P00492	P60520	7.29264e-07
P00492	Q9UET6	7.29264e-07
P00492	Q14164	7.29264e-07
P00492	P23508	7.29264e-07
P04406	P50583	7.29200e-07
P68366	Q9Y5V3	7.29121e-07
P68366	P30050	7.29121e-07
P68366	P04899	7.29121e-07
P68366	P56945	7.29121e-07
P53041	P55060	7.29066e-07
Q9HCM9	P16333	7.28705e-07
Q9HCM9	P62993	7.28705e-07
Q9HCM9	P00519	7.28705e-07
Q9HCM9	P46108	7.28705e-07
Q9HCM9	P06241	7.28705e-07
Q92930	P62993	7.28660e-07
Q9NR09	Q02241	7.28495e-07
Q9NR09	Q02750	7.28495e-07
Q9NR09	Q96A65	7.28495e-07
Q9NR09	P53350	7.28495e-07
Q9NR09	Q96GD4	7.28495e-07
