#tail	head	edge_flux
Q15628	Q15750	1.23296e-04
Q15628	Q9NYJ8	1.23296e-04
Q15628	O43318	1.23296e-04
Q15628	Q8N5C8	1.23296e-04
P51617	O14836	1.22023e-04
P04150	P10145	1.20795e-04
P04150	P03956	1.20795e-04
P04150	P47712	1.20795e-04
P04150	O75626	1.20795e-04
P04150	P12544	1.20795e-04
P04150	P28562	1.20795e-04
P04150	P08833	1.20795e-04
P04150	P45452	1.20795e-04
P04150	Q99576	1.20795e-04
P04150	Q02556	1.20795e-04
P04150	P28702	1.17555e-04
P19838	P08107	1.16537e-04
P19838	P52597	1.16537e-04
P19838	O00629	1.16537e-04
P19838	O14625	1.16537e-04
P19838	P52294	1.16537e-04
P19838	O00255	1.16537e-04
P19838	P07900	1.16537e-04
P19838	P78527	1.16537e-04
P19838	P05362	1.16537e-04
P19838	Q15025	1.16537e-04
P19838	P27708	1.16537e-04
P19838	Q9BYH8	1.16537e-04
P19838	P25963	1.16537e-04
P19838	Q9BUF5	1.16537e-04
P19838	P01574	1.16537e-04
P19838	P02778	1.16537e-04
P19838	P17542	1.16537e-04
P19838	P17544	1.16537e-04
P19838	Q9UNE7	1.16537e-04
P19838	P35606	1.16537e-04
P19838	P15336	1.16537e-04
P19838	Q99731	1.16537e-04
P19838	Q8N163	1.16537e-04
P19838	P19105	1.16537e-04
P19838	Q14790	1.16537e-04
P19838	Q9Y265	1.16537e-04
P19838	P35580	1.16537e-04
P19838	P05141	1.16537e-04
P19838	P42226	1.16537e-04
P19838	P46531	1.16537e-04
P19838	P10145	1.16537e-04
P19838	Q13748	1.16537e-04
P19838	P52272	1.16537e-04
P19838	Q15306	1.16537e-04
P19838	Q05639	1.16537e-04
P19838	P17066	1.16537e-04
P19838	P23246	1.16537e-04
P19838	Q9NYJ8	1.16537e-04
P19838	P03372	1.16537e-04
P19838	O95816	1.16537e-04
P19838	P61626	1.16537e-04
P19838	Q00610	1.16537e-04
P19838	P12270	1.16537e-04
P19838	P12277	1.16537e-04
P19838	O00505	1.16537e-04
P19838	P20749	1.16537e-04
P19838	P35579	1.16537e-04
P19838	P05412	1.16537e-04
P19838	Q07021	1.16537e-04
P19838	P11142	1.16537e-04
P19838	P32519	1.16537e-04
P19838	P09525	1.16537e-04
P19838	Q9Y230	1.16537e-04
P19838	P52926	1.16537e-04
P19838	P08670	1.16537e-04
P19838	P34931	1.16537e-04
P19838	P08238	1.16537e-04
P19838	Q01201	1.16537e-04
P19838	Q13489	1.16537e-04
P19838	Q15233	1.16537e-04
P19838	P38646	1.16537e-04
P19838	Q15788	1.16537e-04
P19838	P01584	1.16537e-04
P19838	P02741	1.16537e-04
P19838	P29459	1.16537e-04
P19838	P35222	1.16537e-04
P19838	O60271	1.16537e-04
P19838	Q14690	1.16537e-04
P19838	Q04206	1.16537e-04
P19838	Q8NFZ5	1.16537e-04
P19838	Q9UKB1	1.16537e-04
P19838	P31689	1.16537e-04
P19838	P15924	1.16537e-04
P19838	Q15653	1.16537e-04
P19838	P60660	1.16537e-04
P19838	P17676	1.16537e-04
P19838	Q13547	1.16537e-04
P19838	P62241	1.16537e-04
P19838	P04350	1.16537e-04
P19838	P50750	1.16537e-04
P19838	Q96EY1	1.16537e-04
P19838	P12236	1.16537e-04
P19838	P10914	1.16537e-04
P19838	O00221	1.16537e-04
P19838	Q00653	1.16537e-04
P19838	P04637	1.16537e-04
P19838	P78556	1.16537e-04
P19838	Q3ZCQ8	1.16537e-04
P19838	Q01094	1.16537e-04
P19838	Q9BVA1	1.16537e-04
P19838	Q04864	1.16537e-04
P19838	P62158	1.16537e-04
P19838	P07437	1.16537e-04
P19838	P49841	1.16537e-04
P19838	O43707	1.16537e-04
P19838	P11021	1.16537e-04
P19838	P63261	1.16537e-04
P19838	P18847	1.16537e-04
P19838	P43243	1.16537e-04
Q15051	O43187	1.15787e-04
Q9UL54	O43318	1.13221e-04
P42574	Q9UKV3	1.11013e-04
P42574	P10415	1.11013e-04
P42574	O75618	1.11013e-04
P42574	O43521	1.11013e-04
P42574	P78527	1.11013e-04
P42574	P06396	1.11013e-04
P42574	Q14457	1.11013e-04
P42574	Q05397	1.11013e-04
P42574	P51813	1.11013e-04
P42574	P14317	1.11013e-04
P42574	P08670	1.11013e-04
P42574	P20042	1.11013e-04
P42574	P41091	1.11013e-04
P42574	P49023	1.11013e-04
P42574	P78344	1.11013e-04
P42574	Q13077	1.11013e-04
P42574	Q14980	1.11013e-04
P42574	P56945	1.11013e-04
P42574	Q08209	1.11013e-04
P42574	Q14203	1.11013e-04
P42574	O75822	1.11013e-04
P42574	Q13464	1.11013e-04
P42574	P55210	1.11013e-04
P42574	Q04637	1.11013e-04
P42574	Q92934	1.11013e-04
P42574	P54252	1.11013e-04
P42574	P35251	1.11013e-04
P42574	P10809	1.11013e-04
P42574	Q16236	1.11013e-04
P42574	Q9Y2W7	1.11013e-04
P42574	O75475	1.11013e-04
P42574	P16144	1.11013e-04
P42574	Q9H3D4	1.11013e-04
P42574	P28331	1.11013e-04
P42574	P35222	1.11013e-04
P42574	P05787	1.11013e-04
P42574	P05783	1.11013e-04
P42574	Q07817	1.11013e-04
P42574	Q04206	1.11013e-04
P42574	Q13541	1.11013e-04
P42574	Q9BQQ3	1.11013e-04
P42574	O15350	1.11013e-04
P42574	Q9NR09	1.11013e-04
P42574	O43432	1.11013e-04
P42574	Q9BY44	1.11013e-04
P42574	O76075	1.11013e-04
P42574	P49768	1.11013e-04
P42574	P20700	1.11013e-04
P42574	P23588	1.11013e-04
P42574	P21980	1.11013e-04
P42574	Q13813	1.11013e-04
P42574	P42575	1.11013e-04
P19838	Q66LE6	1.10413e-04
P19838	P63151	1.10413e-04
P19838	Q9Y2T4	1.10413e-04
P19838	P62714	1.10413e-04
P19838	Q00005	1.10413e-04
P19838	P30154	1.10413e-04
P19838	P30153	1.10413e-04
